Species,Sample Type,Unique Sample ID,Sample Number,Harvest Type,Subdistrict,Subdistrict Area,Subarea Initials,Gear,Wheel #,Sampler Name,Sample Date,Date Caught,Sample Week,Stat Week,Row,Fish number,# Otoliths Collected,Sex,Length ME-fork,Length ME-Afin,Whole fish (Y/N),Fishery (Fed/State),AGE ,SUBSAMPLED FOR ORIGIN? ,Sub Sample Row,Sub Sample Fish #,Origin    (H/W),
Sockeye,Grab,19DO002B6,19DO002,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/7/2019,6/7/2019,1,23,B,6,2,M,519,394,Y,S,1.3,,,,,
Sockeye,Grab,19DO002B7,19DO002,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/7/2019,6/7/2019,1,23,B,7,2,M,613,462,Y,S,1.3,,,,,
Sockeye,Grab,19DO105A1,19DO105,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,92,Farnham,6/7/2019,6/7/2019,1,23,A,1,2,M,531,409,Y,S,2.2,,,,,
Sockeye,Grab,19DO105A2,19DO105,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,92,Farnham,6/7/2019,6/7/2019,1,23,A,2,2,F,493,381,Y,S,E4,,,,,
Sockeye,Grab,19DO105A3,19DO105,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,92,Farnham,6/7/2019,6/7/2019,1,23,A,3,2,F,499,385,Y,S,1.3,,,,,
Sockeye,Grab,19DO106A1,19DO106,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,1,Farnham,6/7/2019,6/7/2019,1,23,A,1,2,F,428,326,Y,F,2.2,,,,,
Sockeye,Grab,19DO106A2,19DO106,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,1,Farnham,6/7/2019,6/7/2019,1,23,A,2,2,F,531,411,Y,F,1.3,,,,,
Sockeye,Grab,19DO106A3,19DO106,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,1,Farnham,6/7/2019,6/7/2019,1,23,A,3,2,F,561,412,Y,F,1.3,,,,,
Sockeye,Grab,19DO106A4,19DO106,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,1,Farnham,6/7/2019,6/7/2019,1,23,A,4,2,M,563,411,Y,F,1.3,,,,,
Sockeye,Grab,19DO107A1,19DO107,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,70,Farnham,6/7/2019,6/7/2019,1,23,A,1,1,F,541,341,Y,S,1.3,,,,,
Sockeye,Grab,19DO107A2,19DO107,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,70,Farnham,6/7/2019,6/7/2019,1,23,A,2,2,F,429,341,Y,S,2.2,,,,,
Sockeye,Grab,19DO107A3,19DO107,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,70,Farnham,6/7/2019,6/7/2019,1,23,A,3,2,M,553,421,Y,S,E4,,,,,
Sockeye,Grab,19DO107A4,19DO107,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,70,Farnham,6/7/2019,6/7/2019,1,23,A,4,1,F,566,437,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A1,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,1,2,F,511,396,Y,S,E4,,,,,
Sockeye,Grab,19DO003A2,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,2,2,M,523,421,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A3,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,3,2,M,535,404,Y,S,1.2,,,,,
Sockeye,Grab,19DO003A4,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,4,2,F,526,389,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A5,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,5,2,M,523,401,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A6,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,6,1,F,502,368,Y,S,E4,,,,,
Sockeye,Grab,19DO003A7,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,7,1,F,521,387,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A8,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,8,1,F,533,407,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A9,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,9,1,F,538,427,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A10,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,10,1,M,486,379,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A11,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,11,2,M,541,419,Y,S,1.3,,,,,
Sockeye,Grab,19DO003A12,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,A,12,2,M,493,374,Y,S,1.3,,,,,
Sockeye,Grab,19DO003B1,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,1,1,F,603,465,Y,S,1.3,,,,,
Sockeye,Grab,19DO003B2,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,2,2,M,574,431,Y,S,1.3,,,,,
Sockeye,Grab,19DO003B3,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,3,1,M,521,402,Y,S,1.3,,,,,
Sockeye,Grab,19DO003B4,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,4,2,F,511,393,Y,S,0.3,,,,,
Sockeye,Grab,19DO003B5,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,5,2,F,505,388,Y,S,1.3,,,,,
Sockeye,Grab,19DO003B6,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,6,2,F,575,391,Y,S,E4,,,,,
Sockeye,Grab,19DO003B7,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,7,2,M,523,400,Y,S,2.2,,,,,
Sockeye,Grab,19DO003B8,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,8,1,M,546,417,Y,S,0.3,,,,,
Sockeye,Grab,19DO003B9,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,9,1,F,493,379,Y,S,1.2,,,,,
Sockeye,Grab,19DO003B10,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,10,2,F,543,410,Y,S,E4,,,,,
Sockeye,Grab,19DO003B11,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,11,2,M,554,428,Y,S,2.3,,,,,
Sockeye,Grab,19DO003B12,19DO003,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/8/2019,6/8/2019,1,23,B,12,2,M,477,364,Y,S,1.3,,,,,
Sockeye,Grab,19DO004A1,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,1,1,M,530,400,Y,S,1.3,,,,,
Sockeye,Grab,19DO004A2,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,2,2,F,540,408,Y,S,E4,,,,,
Sockeye,Grab,19DO004A3,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,3,1,F,530,420,Y,S,1.3,,,,,
Sockeye,Grab,19DO004A4,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,4,1,M,568,428,Y,S,1.3,,,,,
Sockeye,Grab,19DO004A5,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,5,2,F,500,385,Y,S,1.3,,,,,
Sockeye,Grab,19DO004A6,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,6,2,M,550,410,Y,S,1.3,,,,,
Sockeye,Grab,19DO004A7,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,7,1,M,503,380,Y,S,1.3,,,,,
Sockeye,Grab,19DO004A8,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,8,2,M,535,405,Y,S,1.2,,,,,
Sockeye,Grab,19DO004A9,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,9,2,M,508,384,Y,S,1.2,,,,,
Sockeye,Grab,19DO004A10,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,10,2,M,415,305,Y,S,1.2,,,,,
Sockeye,Grab,19DO004A11,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,11,1,F,495,376,Y,S,1.2,,,,,
Sockeye,Grab,19DO004A12,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,A,12,2,M,535,405,Y,S,1.3,,,,,
Sockeye,Grab,19DO004B1,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,1,2,F,581,453,Y,S,1.3,,,,,
Sockeye,Grab,19DO004B2,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,2,2,M,443,337,Y,S,1.2,,,,,
Sockeye,Grab,19DO004B3,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,3,2,F,507,400,Y,S,1.3,,,,,
Sockeye,Grab,19DO004B4,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,4,2,F,510,402,Y,S,1.3,,,,,
Sockeye,Grab,19DO004B5,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,5,2,M,512,398,Y,S,E4,,,,,
Sockeye,Grab,19DO004B6,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,6,2,M,574,428,Y,S,E4,,,,,
Sockeye,Grab,19DO004B7,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,7,2,F,526,401,Y,S,1.3,,,,,
Sockeye,Grab,19DO004B8,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,8,1,M,555,419,Y,S,0.3,,,,,
Sockeye,Grab,19DO004B9,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,9,1,F,443,335,Y,S,1.2,,,,,
Sockeye,Grab,19DO004B10,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,10,2,M,530,410,Y,S,1.3,,,,,
Sockeye,Grab,19DO004B11,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,11,2,F,519,390,Y,S,1.3,,,,,
Sockeye,Grab,19DO004B12,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,B,12,2,F,541,419,Y,S,1.3,,,,,
Sockeye,Grab,19DO004C1,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,1,2,M,595,461,Y,S,1.3,,,,,
Sockeye,Grab,19DO004C2,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,2,1,F,523,404,Y,S,E4,,,,,
Sockeye,Grab,19DO004C3,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,3,1,M,528,400,Y,S,1.3,,,,,
Sockeye,Grab,19DO004C4,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,4,2,M,512,390,Y,S,E4,,,,,
Sockeye,Grab,19DO004C5,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,5,2,M,480,364,Y,S,1.3,,,,,
Sockeye,Grab,19DO004C6,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,6,1,F,519,395,Y,S,1.3,,,,,
Sockeye,Grab,19DO004C7,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,7,2,F,493,372,Y,S,E4,,,,,
Sockeye,Grab,19DO004C8,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,8,1,M,512,386,Y,S,1.2,,,,,
Sockeye,Grab,19DO004C9,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,9,2,F,460,347,Y,S,1.3,,,,,
Sockeye,Grab,19DO004C10,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,10,1,M,557,417,Y,S,1.3,,,,,
Sockeye,Grab,19DO004C11,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,11,1,M,558,414,Y,S,1.3,,,,,
Sockeye,Grab,19DO004C12,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,C,12,2,F,525,398,Y,S,1.3,,,,,
Sockeye,Grab,19DO004D1,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,D,1,2,M,535,413,Y,S,1.3,,,,,
Sockeye,Grab,19DO004D2,19DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,6/8/2019,6/8/2019,1,23,D,2,2,M,408,318,Y,S,2.2,,,,,
Sockeye,Grab,19DO108A1,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,67,Farnham,6/8/2019,6/8/2019,1,23,A,1,2,F,492,381,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A2,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,Farnham,6/8/2019,6/8/2019,1,23,A,2,2,F,576,451,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A3,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,Farnham,6/8/2019,6/8/2019,1,23,A,3,1,F,531,411,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A4,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,Farnham,6/8/2019,6/8/2019,1,23,A,4,1,F,531,421,Y,S,E4,,,,,
Sockeye,Grab,19DO108A5,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,Farnham,6/8/2019,6/8/2019,1,23,A,5,1,M,554,431,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A6,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,Farnham,6/8/2019,6/8/2019,1,23,A,6,1,F,512,403,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A7,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,Farnham,6/8/2019,6/8/2019,1,23,A,7,1,M,576,461,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A8,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,Farnham,6/8/2019,6/8/2019,1,23,A,8,2,M,572,473,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A9,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,68,Farnham,6/8/2019,6/8/2019,1,23,A,9,2,F,543,426,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A10,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Farnham,6/8/2019,6/8/2019,1,23,A,10,1,M,576,441,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A11,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Farnham,6/8/2019,6/8/2019,1,23,A,11,1,F,515,401,Y,S,1.3,,,,,
Sockeye,Grab,19DO108A12,19DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Farnham,6/8/2019,6/8/2019,1,23,A,12,2,M,591,472,Y,S,1.3,,,,,
Sockeye,Grab,19DO005A1,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,1,1,F,535,413,Y,S,1.3,,,,,
Sockeye,Grab,19DO005A2,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,2,1,M,540,428,Y,S,1.3,,,,,
Sockeye,Grab,19DO005A3,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,3,1,F,467,361,Y,S,1.3,,,,,
Sockeye,Grab,19DO005A4,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,4,2,M,538,411,Y,S,1.3,,,,,
Sockeye,Grab,19DO005A5,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,5,2,M,561,437,Y,S,0.3,,,,,
Sockeye,Grab,19DO005A6,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,6,2,M,527,409,Y,S,1.3,,,,,
Sockeye,Grab,19DO005A7,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,7,2,F,527,400,Y,S,0.3,,,,,
Sockeye,Grab,19DO005A8,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,8,1,M,475,361,Y,S,E4,,,,,
Sockeye,Grab,19DO005A9,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,9,2,M,553,423,Y,S,1.3,,,,,
Sockeye,Grab,19DO005A10,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,10,2,F,522,405,Y,S,1.3,,,,,
Sockeye,Grab,19DO005A11,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,11,1,M,472,364,Y,S,1.2,,,,,
Sockeye,Grab,19DO005A12,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,A,12,1,F,506,388,Y,S,1.3,,,,,
Sockeye,Grab,19DO005B1,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,1,2,M,561,430,Y,S,E4,,,,,
Sockeye,Grab,19DO005B2,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,2,1,M,475,375,Y,S,1.3,,,,,
Sockeye,Grab,19DO005B3,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,3,1,M,418,319,Y,S,E4,,,,,
Sockeye,Grab,19DO005B4,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,4,1,M,526,388,Y,S,E4,,,,,
Sockeye,Grab,19DO005B5,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,5,1,F,539,403,Y,S,E4,,,,,
Sockeye,Grab,19DO005B6,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,6,2,M,485,368,Y,S,1.3,,,,,
Sockeye,Grab,19DO005B7,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,7,2,M,537,405,Y,S,1.3,,,,,
Sockeye,Grab,19DO005B8,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,8,1,F,518,403,Y,S,E4,,,,,
Sockeye,Grab,19DO005B9,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,9,2,M,505,385,Y,S,1.2,,,,,
Sockeye,Grab,19DO005B10,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,10,2,F,488,373,Y,S,1.3,,,,,
Sockeye,Grab,19DO005B11,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,11,1,F,547,427,Y,S,1.3,,,,,
Sockeye,Grab,19DO005B12,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,B,12,1,M,544,414,Y,S,1.3,,,,,
Sockeye,Grab,19DO005C1,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,1,2,F,506,397,Y,S,1.2,,,,,
Sockeye,Grab,19DO005C2,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,2,2,M,562,435,Y,S,1.3,,,,,
Sockeye,Grab,19DO005C3,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,3,1,M,537,406,Y,S,0.3,,,,,
Sockeye,Grab,19DO005C4,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,4,1,M,547,414,Y,S,1.3,,,,,
Sockeye,Grab,19DO005C5,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,5,1,F,491,371,Y,S,1.3,,,,,
Sockeye,Grab,19DO005C6,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,6,1,F,518,398,Y,S,1.3,,,,,
Sockeye,Grab,19DO005C7,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,7,2,F,509,387,Y,S,E4,,,,,
Sockeye,Grab,19DO005C8,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,8,2,F,524,399,Y,S,0.3,,,,,
Sockeye,Grab,19DO005C9,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,9,2,F,577,437,Y,S,1.3,,,,,
Sockeye,Grab,19DO005C10,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,10,2,F,514,391,Y,S,1.3,,,,,
Sockeye,Grab,19DO005C11,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,11,2,M,506,381,Y,S,E4,,,,,
Sockeye,Grab,19DO005C12,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,C,12,2,M,523,377,Y,S,1.3,,,,,
Sockeye,Grab,19DO005D1,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,1,2,M,505,371,Y,S,2.3,,,,,
Sockeye,Grab,19DO005D2,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,2,2,M,520,390,Y,S,E4,,,,,
Sockeye,Grab,19DO005D3,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,3,2,F,527,405,Y,S,1.3,,,,,
Sockeye,Grab,19DO005D4,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,4,1,F,467,359,Y,S,1.3,,,,,
Sockeye,Grab,19DO005D5,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,5,2,F,513,377,Y,S,1.3,,,,,
Sockeye,Grab,19DO005D6,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,6,1,M,504,391,Y,S,E4,,,,,
Sockeye,Grab,19DO005D7,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,7,1,F,557,417,Y,S,E4,,,,,
Sockeye,Grab,19DO005D8,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,8,2,M,549,428,Y,S,1.3,,,,,
Sockeye,Grab,19DO005D9,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,9,2,F,503,373,Y,S,1.3,,,,,
Sockeye,Grab,19DO005D10,19DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/10/2019,6/10/2019,2,24,D,10,2,M,603,453,Y,S,1.3,,,,,
